,image,label
2684,cardboard34,1
2685,cardboard1,1
2686,cardboard222,1
2687,cardboard80,1
2688,cardboard182,1
2689,cardboard307,1
2690,cardboard4,1
2691,cardboard394,1
2692,cardboard224,1
2693,cardboard42,1
2694,cardboard3,1
2695,cardboard207,1
2696,cardboard72,1
2697,cardboard295,1
2698,cardboard351,1
2699,cardboard171,1
2700,cardboard48,1
2701,cardboard348,1
2702,cardboard337,1
2703,cardboard328,1
2704,cardboard51,1
2705,cardboard187,1
2706,cardboard63,1
2707,cardboard317,1
2708,cardboard54,1
2709,cardboard273,1
2710,cardboard168,1
2711,cardboard366,1
2712,cardboard9,1
2713,cardboard234,1
2714,cardboard196,1
2715,cardboard36,1
2716,cardboard61,1
2717,cardboard47,1
2718,cardboard386,1
2719,cardboard302,1
2720,cardboard116,1
2721,cardboard327,1
2722,cardboard334,1
2723,cardboard93,1
2724,cardboard148,1
2725,cardboard341,1
2726,cardboard402,1
2727,cardboard146,1
2728,cardboard38,1
2729,cardboard346,1
2730,cardboard145,1
2731,cardboard342,1
2732,cardboard75,1
2733,cardboard55,1
2734,cardboard31,1
2735,cardboard230,1
2736,cardboard205,1
2737,cardboard5,1
2738,cardboard315,1
2739,cardboard123,1
2740,cardboard323,1
2741,cardboard214,1
2742,cardboard67,1
2743,cardboard71,1
2744,cardboard97,1
2745,cardboard299,1
2746,cardboard399,1
2747,cardboard201,1
2748,cardboard50,1
2749,cardboard96,1
2750,cardboard356,1
2751,cardboard124,1
2752,cardboard280,1
2753,cardboard139,1
2754,cardboard247,1
2755,cardboard199,1
2756,cardboard113,1
2757,cardboard109,1
2758,cardboard185,1
2759,cardboard194,1
2760,cardboard140,1
2761,cardboard68,1
2762,cardboard287,1
2763,cardboard242,1
2764,cardboard18,1
2765,cardboard254,1
2766,cardboard43,1
2767,cardboard375,1
2768,cardboard286,1
2769,cardboard225,1
2770,cardboard16,1
2771,cardboard340,1
2772,cardboard251,1
2773,cardboard141,1
2774,cardboard231,1
2775,cardboard100,1
2776,cardboard137,1
2777,cardboard158,1
2778,cardboard169,1
2779,cardboard156,1
2780,cardboard32,1
2781,cardboard166,1
2782,cardboard161,1
2783,cardboard279,1
2784,cardboard367,1
2785,cardboard204,1
2786,cardboard84,1
2787,cardboard343,1
2788,cardboard203,1
2789,cardboard365,1
2790,cardboard184,1
2791,cardboard380,1
2792,41. textile-waste,0
2793,4. landfill-1,0
2794,32. waste,0
2795,14. featureimage_timmitchell_lucynorris,0
2796,23. eight_col_pile_of_clothes,0
2797,16. eco_fashion_runway_0,0
2798,49. ?format=750w,0
2799,35. 0909oldclothes05,0
2800,47. abiti-usati-rifiuti-e1484754108237,0
2801,6. clothing-waste-1,0
2802,36. clothing_banner-e1516122378471,0
2803,42. threadcycle-what-happens-chart,0
2804,5. 4607297160_4dab4ec30a_z,0
2805,8. wastage%2bin%2btextile%2band%2bapparel%2bindustry,0
2806,34. image12,0
2807,21. war+on+waste,0
2808,11. governmentcalledd2,0
2809,7. clothingspill,0
2810,1. clothes,0
2811,2. howmuchclothingwasted,0
2812,9. recycled-clothing-fast-fashion-may-creating-waste-crisis,0
2813,15. textiles-in-landfill-2,0
2814,28. gettyimages-98056962,0
2815,43. war-on-waste-interview-with-craig-reucassel-web,0
2816,10. clothing-waste,0
2817,33. slide-2,0
2818,50. %e2%80%98jhuta%e2%80%99-processing-of-bangladesh%e2%80%99s-clothing-industry-a-unique-example-of-sustainable-solid-waste-management,0
2819,30. goodwill-pile,0
2820,44. 1248_1200x,0
2821,31. 2308-02,0
2822,37. ch_q5jmexhgc_mk5quiwvjlyhcrqvswlsaqicpnijrsfqcwt_oq8wfu1dhdgh0zpg10b8q95dy0j89nmwio7xs,0
2823,13. jeans-clothing-waste,0
2824,17. clothing_waste_617x416,0
2825,3. worldwearproject-com,0
2826,18. shutterstock_597557063,0
2827,25. clothing-donations,0
2828,46. waste-products-such-as-clothing-plastic-and-other-rubbish-piled-up-k8deyc,0
2829,12. textile-waste,0
2830,22. 20170505012300_768817760,0
2831,38. unilever-clothing-waste635,0
2832,40. redress-hong-kong-miele-2011-1,0
2833,39. landfill-2,0
2834,24. btcgrh_cqaeifga,0
2835,19. landfill-879437_1280,0
